MB_CODE_2016,MB_CATEGORY_NAME_2016,SA1_MAINCODE_2016,SA1_7DIGITCODE_2016,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,GCCSA_CODE_2016,GCCSA_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
60031280000,Residential,60102100815,6100815,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0355
60031290000,Residential,60102100801,6100801,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0459
60031300000,Residential,60102100802,6100802,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0378
60031310000,Residential,60102100802,6100802,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0422
60031320000,Residential,60102100802,6100802,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0313
60031330000,Residential,60102100806,6100806,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0286
60031340000,Residential,60102100806,6100806,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0434
60031350000,Residential,60102100811,6100811,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0258
60031360000,Residential,60102100607,6100607,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0425
60031370000,Residential,60102100607,6100607,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0267
60031380000,Residential,60102100607,6100607,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0439
60031390000,Residential,60102100607,6100607,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0305
60031400000,Residential,60102100605,6100605,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0354
60031410000,Residential,60102100605,6100605,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0434
60031420000,Residential,60102100605,6100605,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0333
60031430000,Residential,60102100607,6100607,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0381
60031440000,Residential,60102100605,6100605,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0776
60031450000,Residential,60102100605,6100605,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.1172
60031460000,Residential,60102100604,6100604,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0407
60031470000,Residential,60102100604,6100604,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0562
60031480000,Residential,60102100603,6100603,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0378
60031490000,Residential,60102100604,6100604,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.1123
60031500000,Parkland,60102100608,6100608,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0204
60031510000,Parkland,60102100605,6100605,601021006,61006,Geilston Bay - Risdon,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.1181
60031520000,Parkland,60102100814,6100814,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.516
60031530000,Residential,60102100808,6100808,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0494
60031540000,Residential,60102100806,6100806,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0312
60031550000,Residential,60102100808,6100808,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.1725
60031560000,Residential,60102100808,6100808,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0661
60031570000,Residential,60102101101,6101101,601021011,61011,Rokeby,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0044
60031580000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.003
60031590000,Residential,60102100413,6100413,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0082
60031600000,Residential,60102100806,6100806,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0237
60031610000,Residential,60102100806,6100806,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0505
60031620000,Residential,60102100806,6100806,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0349
60031630000,Residential,60102100806,6100806,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0303
60031640000,Residential,60102100807,6100807,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0314
60031650000,Residential,60102100807,6100807,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.042
60031660000,Residential,60102100807,6100807,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0772
60031670000,Residential,60102100807,6100807,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.3525
60031680000,Residential,60102100809,6100809,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0438
60031690000,Residential,60102100810,6100810,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0381
60031700000,Residential,60102100809,6100809,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0157
60031710000,Education,60102100812,6100812,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0257
60031720000,Residential,60102100803,6100803,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.054
60031730000,Parkland,60102100809,6100809,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0283
60031740000,Residential,60102100809,6100809,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0221
60031750000,Residential,60102100809,6100809,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0594
60031760000,Residential,60102100803,6100803,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0534
60031771000,Residential,60102100809,6100809,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0193
60031772000,Residential,60102100803,6100803,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.013
60031780000,Residential,60102100813,6100813,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0894
60031790000,Residential,60102100813,6100813,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0701
60031800000,Residential,60102100810,6100810,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0411
60031810000,Residential,60102100812,6100812,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0333
60031821000,Residential,60102100810,6100810,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.039
60031822000,Residential,60102100813,6100813,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0218
60031830000,Residential,60102100810,6100810,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0424
60031840000,Residential,60102100810,6100810,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0384
60031850000,Residential,60102100812,6100812,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0326
60031860000,Education,60102100909,6100909,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.3043
60031871000,Residential,60102100909,6100909,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0585
60031872000,Residential,60102100909,6100909,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0135
60031880000,Residential,60102100909,6100909,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0299
60031890000,Residential,60102100909,6100909,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0308
60031900000,Parkland,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.4931
60031910000,Residential,60102100804,6100804,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0362
60031920000,Residential,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0386
60031930000,Residential,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0374
60031940000,Residential,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.023
60031950000,Residential,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0317
60031961000,Residential,60102100804,6100804,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0212
60031962000,Residential,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0214
60031970000,Residential,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0348
60031980000,Residential,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0373
60031990000,Education,60102100805,6100805,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.1416
60032000000,Residential,60102100804,6100804,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0536
60032010000,Residential,60102100804,6100804,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0285
60032020000,Parkland,60102100804,6100804,601021008,61008,Lindisfarne - Rose Bay,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0052
60032030000,Education,60102100402,6100402,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0852
60032040000,Parkland,60102100406,6100406,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0088
60032050000,Residential,60102100406,6100406,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0298
60032060000,Residential,60102100406,6100406,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0351
60032070000,Residential,60102100406,6100406,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0302
60032080000,Residential,60102100405,6100405,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0439
60032090000,Residential,60102100405,6100405,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0471
60032100000,Residential,60102100404,6100404,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0531
60032110000,Parkland,60102100405,6100405,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.2099
60032120000,Residential,60102100402,6100402,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0419
60032130000,Residential,60102100406,6100406,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0522
60032140000,Residential,60102100404,6100404,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0265
60032150000,Residential,60102100404,6100404,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0344
60032160000,Residential,60102100404,6100404,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0422
60032170000,Residential,60102100404,6100404,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0508
60032180000,Parkland,60102100405,6100405,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.06
60032190000,Education,60102100401,6100401,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0159
60032200000,Parkland,60102100913,6100913,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0158
60032210000,Residential,60102100901,6100901,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0297
60032220000,Residential,60102100901,6100901,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0253
60032230000,Residential,60102100913,6100913,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0304
60032240000,Residential,60102100913,6100913,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0354
60032250000,Residential,60102100912,6100912,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0425
60032260000,Residential,60102100913,6100913,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0291
60032270000,Residential,60102100913,6100913,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0192
60032280000,Parkland,60102100901,6100901,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0468
60032290000,Residential,60102100911,6100911,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0464
60032300000,Residential,60102100911,6100911,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0488
60032310000,Residential,60102100911,6100911,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0635
60032320000,Residential,60102100911,6100911,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0503
60032330000,Residential,60102100902,6100902,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0511
60032340000,Education,60102100902,6100902,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.055
60032350000,Residential,60102100902,6100902,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0431
60032360000,Residential,60102100914,6100914,601021009,61009,Mornington - Warrane,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0401
60032370000,Residential,60102100412,6100412,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0343
60032380000,Residential,60102100410,6100410,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0458
60032390000,Education,60102100410,6100410,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0235
60032400000,Residential,60102100410,6100410,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0313
60032410000,Residential,60102100410,6100410,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0403
60032420000,Residential,60102100411,6100411,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0404
60032430000,Residential,60102100411,6100411,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0499
60032440000,Residential,60102100412,6100412,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0282
60032450000,Residential,60102100412,6100412,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0731
60032460000,Residential,60102100412,6100412,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0295
60032470000,Residential,60102100412,6100412,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0481
60032480000,Residential,60102100412,6100412,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.118
60032490000,Parkland,60102100412,6100412,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.1175
60032500000,Education,60102100419,6100419,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0393
60032510000,Residential,60102100419,6100419,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0406
60032520000,Residential,60102100410,6100410,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0212
60032530000,Residential,60102100419,6100419,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0332
60032541000,Commercial,60102100409,6100409,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0127
60032542000,Commercial,60102100419,6100419,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0216
60032551000,Commercial,60102100409,6100409,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.01
60032552000,Commercial,60102100409,6100409,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0301
60032560000,Residential,60102100409,6100409,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0417
60032571000,Residential,60102100409,6100409,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0195
60032572000,Residential,60102100409,6100409,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0259
60032580000,Residential,60102100408,6100408,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0658
60032590000,Residential,60102100407,6100407,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0347
60032600000,Residential,60102100407,6100407,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0462
60032610000,Parkland,60102100407,6100407,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0457
60032620000,Residential,60102100408,6100408,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0309
60032630000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0112
60032640000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0305
60032650000,Residential,60102100418,6100418,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0439
60032660000,Residential,60102100410,6100410,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0617
60032670000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0168
60032681000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.024
60032682000,Residential,60102100409,6100409,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0172
60032690000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0146
60032700000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0143
60032710000,Residential,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0212
60032720000,Parkland,60102100417,6100417,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0268
60032730000,Residential,60102100414,6100414,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0329
60032740000,Residential,60102100414,6100414,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0355
60032750000,Residential,60102100418,6100418,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0321
60032760000,Residential,60102100418,6100418,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0328
60032770000,Residential,60102100415,6100415,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0254
60032780000,Residential,60102100413,6100413,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0321
60032790000,Residential,60102100413,6100413,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.03
60032800000,Residential,60102100413,6100413,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0452
60032810000,Education,60102100413,6100413,601021004,61004,Bellerive - Rosny,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0938
60032820000,Residential,60102100719,6100719,601021007,61007,Howrah - Tranmere,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0365
60032830000,Residential,60102100719,6100719,601021007,61007,Howrah - Tranmere,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.029
60032840000,Residential,60102100705,6100705,601021007,61007,Howrah - Tranmere,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0118
60032850000,Residential,60102100718,6100718,601021007,61007,Howrah - Tranmere,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0326
60032860000,Residential,60102100718,6100718,601021007,61007,Howrah - Tranmere,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,0.0391
