MB_CODE_2016,MB_CATEGORY_NAME_2016,SA1_MAINCODE_2016,SA1_7DIGITCODE_2016,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,GCCSA_CODE_2016,GCCSA_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
80000750000,Residential,80105105016,8105016,801051050,81050,Ainslie,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0353
80000760000,Residential,80105105016,8105016,801051050,81050,Ainslie,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0755
80000780000,Residential,80105105013,8105013,801051050,81050,Ainslie,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0646
80000790000,Residential,80105105007,8105007,801051050,81050,Ainslie,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0614
80000800000,Residential,80105105007,8105007,801051050,81050,Ainslie,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0538
80000810000,Parkland,80105105015,8105015,801051050,81050,Ainslie,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0706
80000820000,Residential,80104103404,8103404,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0291
80000850000,Residential,80104103406,8103406,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0303
80000860000,Residential,80104103411,8103411,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0288
80000870000,Residential,80104103405,8103405,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0314
80000880000,Residential,80104103405,8103405,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0279
80000910000,Residential,80104103404,8103404,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0263
80000920000,Residential,80104103409,8103409,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0333
80000930000,Residential,80104103408,8103408,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0384
80000940000,Parkland,80104103412,8103412,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0201
80000970000,Residential,80104103406,8103406,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0274
80000990000,Residential,80104103409,8103409,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0364
80001030000,Residential,80104103405,8103405,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0321
80001040000,Residential,80104103408,8103408,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0223
80001050000,Parkland,80104103410,8103410,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.017
80001060000,Residential,80104103405,8103405,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0287
80001070000,Residential,80104103404,8103404,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.017
80001080000,Residential,80104103408,8103408,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0392
80001090000,Residential,80104103407,8103407,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0389
80001100000,Residential,80104103414,8103414,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0339
80001110000,Parkland,80104103411,8103411,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0103
80001121000,Residential,80104103401,8103401,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0224
80001130000,Residential,80104103407,8103407,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0438
80001150000,Residential,80104103410,8103410,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.016
80001160000,Residential,80104103403,8103403,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0311
80001170000,Parkland,80104103403,8103403,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0035
80001180000,Residential,80104103414,8103414,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0339
80001190000,Residential,80104103411,8103411,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0267
80001200000,Residential,80104103401,8103401,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.022
80001210000,Residential,80104103403,8103403,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0286
80001221000,Residential,80104103410,8103410,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0159
80001223000,Residential,80104103411,8103411,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0152
80001230000,Residential,80104103403,8103403,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0281
80001240000,Residential,80104103410,8103410,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0429
80001250000,Residential,80104103410,8103410,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0447
80001280000,Residential,80104103401,8103401,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.021
80001290000,Residential,80104103402,8103402,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0326
80001300000,Residential,80104103401,8103401,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0262
80001310000,Residential,80104103401,8103401,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0224
80001320000,Residential,80104103412,8103412,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0335
80001330000,Residential,80104103403,8103403,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0533
80001340000,Residential,80104103411,8103411,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.025
80001350000,Residential,80104103402,8103402,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0351
80001360000,Residential,80104103412,8103412,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0437
80001390000,Residential,80104103412,8103412,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0324
80001400000,Residential,80104103413,8103413,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0305
80001410000,Residential,80104103412,8103412,801041034,81034,Amaroo,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0308
80001420000,Water,80104104014,8104014,801041040,81040,Gungahlin,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0201
80001430000,Parkland,80101100104,8100104,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0349
80001440000,Residential,80101100102,8100102,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.086
80001450000,Residential,80101100101,8100101,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0297
80001460000,Parkland,80101100102,8100102,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0548
80001470000,Parkland,80101100104,8100104,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0164
80001480000,Residential,80101100104,8100104,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0652
80001490000,Residential,80101100104,8100104,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0349
80001500000,Residential,80101100104,8100104,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0517
80001510000,Parkland,80101100106,8100106,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0133
80001520000,Parkland,80101100104,8100104,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0203
80001530000,Residential,80101100105,8100105,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0481
80001540000,Residential,80101100106,8100106,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0431
80001550000,Residential,80101100103,8100103,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0303
80001561000,Residential,80101100102,8100102,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0155
80001562000,Residential,80101100102,8100102,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0361
80001570000,Residential,80101100103,8100103,801011001,81001,Aranda,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,0.0502
